Engagements,NBA_Follower_Count,Created,Type,Description,Len_Desc,Tagged_Count,DayOfWeek,playOffDate,month,hour,timeOfDay,propOfSpecialTexts,shoutouts,TagLevel,teamTagged,otherTagged,top3Tagged,bottom3Tagged,hashtags,hasHashtag,HashLevel,monthDateYear,postsInThatDay
,35782973,2019-04-02 23:41:52-04:00,Photo,"@russwest44 (20P/20R/21A) becomes the 2nd player to record a 20/20/20 in @nbahistory, joining Wilt Chamberlain (22P/25R/21A on 2/2/1968)!",137,2,Tuesday,0,4,23,Evening,0.1111111111111111,"['@russwest44', '@nbahistory']",Mid,0,1,0,0,[],False,None,2019-04-02,2
,35782973,2019-04-02 22:44:37-04:00,Video,"@russwest44 gets his 20th point, 20th assist and 20th rebound vs. LA! #TripleDoubleAlert",88,1,Tuesday,0,4,22,Evening,0.15384615384615385,['@russwest44'],Mid,0,1,0,0,['#TripleDoubleAlert'],True,Low,2019-04-02,2
,35764878,2019-04-01 21:47:15-04:00,Video,@ahmad_monk punches it in off the @dtaegraham dish!,51,2,Monday,0,4,21,Evening,0.25,"['@ahmad_monk', '@dtaegraham']",None,0,1,0,0,[],False,None,2019-04-01,3
,35747486,2019-04-01 20:37:26-04:00,Video,@eddavisxviis SWAT sparks the @brooklynnets transition!,56,2,Monday,0,4,20,Evening,0.3333333333333333,"['@eddavisxvii', '@brooklynnets']",Low,0,1,0,0,[],False,None,2019-04-01,3
,35747486,2019-04-01 12:11:07-04:00,Album,?? the NBA STAT LEADERS ahead of Week 25s action! ??,53,0,Monday,0,4,12,Afternoon,0.18181818181818182,[],None,0,0,0,0,[],False,None,2019-04-01,3
,35727113,2019-03-31 14:15:22-04:00,Video,Vince Carter steps back to extend the @atlhawks lead!,53,1,Sunday,0,3,14,Afternoon,0.1111111111111111,['@atlhawks'],Mid,0,1,0,0,[],False,None,2019-03-31,1
,35707892,2019-03-29 22:07:42-04:00,Video,@_kw15 and @hornets assistant coach @repyourwork loosen up the handles in LA!,77,3,Friday,0,3,22,Evening,0.25,"['@_kw15', '@hornets', '@repyourwork']",Mid,0,1,0,0,[],False,None,2019-03-29,3
,35707892,2019-03-29 20:44:56-04:00,Video,@houseobayne with the LEFTY SLAM! (??: @nbatv),46,2,Friday,0,3,20,Evening,0.42857142857142855,"['@houseobayne', '@nbatv']",Mid,0,1,0,0,[],False,None,2019-03-29,3
,35707892,2019-03-29 20:44:10-04:00,Video,The @warriors move the ball for the @stephencurry30 triple!,59,2,Friday,0,3,20,Evening,0.2222222222222222,"['@warriors', '@stephencurry30']",High,0,1,0,0,[],False,None,2019-03-29,3
,35692163,2019-03-28 22:56:59-04:00,Video,@balapats corner triple seals the @spurs W!,44,2,Thursday,0,3,22,Evening,0.2857142857142857,"['@balapat', '@spurs']",Low,0,1,0,0,[],False,None,2019-03-28,4
,35692163,2019-03-28 21:13:34-04:00,Video,@swipathefox ???? to beat the buzzer!,37,1,Thursday,0,3,21,Evening,0.3333333333333333,['@swipathefox'],None,0,1,0,0,[],False,None,2019-03-28,4
,35670435,2019-03-28 01:34:09-04:00,Album,The @okcthunder @warriors @utahjazz @trailblazers and @washwizards each WIN Wednesday night!,92,5,Thursday,0,3,1,Night,0.45454545454545453,"['@okcthunder', '@warriors', '@utahjazz', '@trailblazers', '@washwizards']",Mid,0,1,0,0,[],False,None,2019-03-28,4
,35670435,2019-03-28 00:25:33-04:00,Video,@dbook with his 50th point late for the @suns!,46,2,Thursday,0,3,0,Night,0.2222222222222222,"['@dbook', '@suns']",Mid,0,1,0,0,[],False,None,2019-03-28,4
,35670435,2019-03-27 22:21:08-04:00,Video,@ygtrece over the backboard off the contact!,44,1,Wednesday,0,3,22,Evening,0.14285714285714285,['@ygtrece'],High,0,1,0,0,[],False,None,2019-03-27,1
,35644060,2019-03-26 22:29:33-04:00,Video,A thankful @chrisbosh wraps up a memorable night! #ThankYouChr1s,64,1,Tuesday,0,3,22,Evening,0.2222222222222222,['@chrisbosh'],None,0,1,0,0,['#ThankYouChr1s'],True,None,2019-03-26,3
,35622137,2019-03-26 20:23:57-04:00,Video,@dwyanewade wraps it around to @hassanwhiteside!,48,2,Tuesday,0,3,20,Evening,0.3333333333333333,"['@dwyanewade', '@hassanwhiteside']",High,0,1,0,0,[],False,None,2019-03-26,3
,35622137,2019-03-26 00:43:35-04:00,Video,@dloading gets into the lane to force double-OT in Portland!,60,1,Tuesday,0,3,0,Night,0.1,['@dloading'],None,0,1,0,0,[],False,None,2019-03-26,3
,35601669,2019-03-25 19:27:14-04:00,Video,@jonisaac_01 punches it home for the @orlandomagic! (??: @nbatv),64,3,Monday,0,3,19,Evening,0.4444444444444444,"['@jonisaac_01', '@orlandomagic', '@nbatv']",Mid,0,1,0,0,[],False,None,2019-03-25,1
,35601669,2019-03-24 20:32:08-04:00,Video,@jeremylamb1 tosses up the frantic #TissotBuzzerBeater for the @hornets win! #ThisIsYourTime,92,2,Sunday,0,3,20,Evening,0.36363636363636365,"['@jeremylamb1', '@hornets']",Mid,0,1,0,0,"['#TissotBuzzerBeater', '#ThisIsYourTime']",True,Mid,2019-03-24,2
,35581392,2019-03-24 01:09:57-04:00,Video,@swish41 puts up a season-high 21 for the @dallasmavs in Oakland!,65,2,Sunday,0,3,1,Night,0.18181818181818182,"['@swish41', '@dallasmavs']",Low,0,1,0,0,[],False,None,2019-03-24,2
,35581392,2019-03-23 21:33:33-04:00,Video,The @utahjazz turn defense into offense!,40,1,Saturday,0,3,21,Evening,0.16666666666666666,['@utahjazz'],Low,0,1,0,0,[],False,None,2019-03-23,1
,35561416,2019-03-22 22:26:48-04:00,Video,@jharden13 scores 10 straight to close out @houstonrockets W and tie career-high 61!,84,2,Friday,0,3,22,Evening,0.15384615384615385,"['@jharden13', '@houstonrockets']",High,0,1,0,0,[],False,None,2019-03-22,3
,35561416,2019-03-22 21:58:13-04:00,Photo,@russwest44 notches his 28th triple-double of the season for the @okcthunder with 18p/13a/12r! #TripleDoubleAlert,113,2,Friday,0,3,21,Evening,0.21428571428571427,"['@russwest44', '@okcthunder']",Mid,0,1,0,0,['#TripleDoubleAlert'],True,Low,2019-03-22,3
,35541838,2019-03-22 00:15:53-04:00,Video,@stephencurry30 knows its good!,32,1,Friday,0,3,0,Night,0.25,['@stephencurry30'],High,0,1,0,0,[],False,None,2019-03-22,3
,35541838,2019-03-21 23:16:02-04:00,Video,@swipathefox shows out on the break!,36,1,Thursday,0,3,23,Evening,0.16666666666666666,['@swipathefox'],None,0,1,0,0,[],False,None,2019-03-21,2
,35541838,2019-03-21 21:11:35-04:00,Video,@spidadmitchell with a pair of transition slams in Atlanta!,59,1,Thursday,0,3,21,Evening,0.1111111111111111,['@spidadmitchell'],High,0,1,0,0,[],False,None,2019-03-21,2
,35523565,2019-03-20 23:18:11-04:00,Photo,Another one... @jharden13 puts up 57 for the @houstonrockets in Memphis!,72,2,Wednesday,0,3,23,Evening,0.18181818181818182,"['@jharden13', '@houstonrockets']",High,0,1,0,0,[],False,None,2019-03-20,4
,35523565,2019-03-20 20:52:03-04:00,Video,Coach Pop x @dwyanewade! #OneLastDance,38,1,Wednesday,0,3,20,Evening,0.4,['@dwyanewade'],High,0,1,0,0,['#OneLastDance'],True,High,2019-03-20,4
,35501835,2019-03-20 00:39:49-04:00,Video,@dloading scores 27 of his career-high 44 PTS in the 4th quarter to lead the @brooklynnets comeback!,100,2,Wednesday,0,3,0,Night,0.11764705882352941,"['@dloading', '@brooklynnets']",Low,0,1,0,0,[],False,None,2019-03-20,4
,35501835,2019-03-20 00:17:38-04:00,Video,?? @mb3five putback! ??,23,1,Wednesday,0,3,0,Night,0.75,['@mb3five'],None,0,1,0,0,[],False,None,2019-03-20,4
,35476286,2019-03-18 21:33:59-04:00,Video,???? Congrats @swish41!! #PhantomCam,36,1,Monday,0,3,21,Evening,0.75,['@swish41'],None,0,1,0,0,['#PhantomCam'],True,High,2019-03-18,3
,35454842,2019-03-18 19:17:32-04:00,Video,Put some arc on it!,19,0,Monday,0,3,19,Evening,0.0,[],None,0,0,0,0,[],False,None,2019-03-18,3
,35454842,2019-03-18 00:22:25-04:00,Album,16 teams in action... eight winners Sunday!,43,0,Monday,0,3,0,Night,0.0,[],None,0,0,0,0,[],False,None,2019-03-18,3
,35454842,2019-03-17 23:41:54-04:00,Video,@louwillville drills the #TissotBuzzerBeater for the @laclippers win! #ThisIsYourTime,85,2,Sunday,0,3,23,Evening,0.4444444444444444,"['@louwillville', '@laclippers']",Mid,0,1,0,0,"['#TissotBuzzerBeater', '#ThisIsYourTime']",True,Mid,2019-03-17,1
,35438921,2019-03-16 22:05:25-04:00,Video,@spidadmitchell ?? @ruuufio ?? @rudygobert27 ??,47,3,Saturday,0,3,22,Evening,1.0,"['@spidadmitchell', '@ruuufio', '@rudygobert27']",High,0,1,0,0,[],False,None,2019-03-16,1
,35413065,2019-03-15 22:29:07-04:00,Video,What a pass by @giannis_an34!,29,1,Friday,0,3,22,Evening,0.2,['@giannis_an34'],High,0,1,0,0,[],False,None,2019-03-15,4
,35413065,2019-03-15 21:45:04-04:00,Video,@iamjustise climbs the ladder!!,31,1,Friday,0,3,21,Evening,0.25,['@iamjustise'],None,0,1,0,0,[],False,None,2019-03-15,4
,35413065,2019-03-15 21:15:41-04:00,Video,?? @jharden13 to @ccapela15 ??,30,2,Friday,0,3,21,Evening,0.8,"['@jharden13', '@ccapela15']",High,0,1,0,0,[],False,None,2019-03-15,4
,35393121,2019-03-15 14:58:58-04:00,Video,"@giannis_an34 recovers on defense for the ferocious swat! #NBABreakdown
...
??: BUCKS/HEAT
?: 8:00pm/et
??: @nbatv",114,2,Friday,0,3,14,Afternoon,0.3333333333333333,"['@giannis_an34', '@nbatv']",High,0,1,0,0,['#NBABreakdown'],True,High,2019-03-15,4
,35393121,2019-03-14 23:21:48-04:00,Video,@swish41 with the fake & triple for the @dallasmavs! (??: @nbaontnt),68,3,Thursday,0,3,23,Evening,0.36363636363636365,"['@swish41', '@dallasmavs', '@nbaontnt']",Mid,0,1,0,0,[],False,None,2019-03-14,2
,35393121,2019-03-14 20:53:41-04:00,Video,GAME NIGHT MOOD... 10:30pm/et @nbaontnt!,40,1,Thursday,0,3,20,Evening,0.2,['@nbaontnt'],Mid,0,1,0,0,[],False,None,2019-03-14,2
,35353246,2019-03-13 23:10:56-04:00,Video,@stephencurry30???? to @boogiecousins! (??: ESPN),49,2,Wednesday,0,3,23,Evening,0.6,"['@stephencurry30', '@boogiecousins']",High,0,1,0,0,[],False,None,2019-03-13,2
,35353246,2019-03-13 01:17:28-04:00,Album,14 teams in action... 7 winners Tuesday night!,46,0,Wednesday,0,3,1,Night,0.0,[],None,0,0,0,0,[],False,None,2019-03-13,2
,35353246,2019-03-12 21:16:53-04:00,Video,@joelembiid with the VICIOUS SLAM!,34,1,Tuesday,0,3,21,Evening,0.2,['@joelembiid'],High,0,1,0,0,[],False,None,2019-03-12,2
,35338982,2019-03-12 00:40:54-04:00,Video,"With this bucket, no one has scored more points off the bench in @nbahistory than @louwillville!",96,2,Tuesday,0,3,0,Night,0.125,"['@nbahistory', '@louwillville']",Mid,0,1,0,0,[],False,None,2019-03-12,2
,35338982,2019-03-11 21:41:28-04:00,Video,@rudygobert27 rolls for the lefty SLAM!,39,1,Monday,0,3,21,Evening,0.16666666666666666,['@rudygobert27'],None,0,1,0,0,[],False,None,2019-03-11,2
,35324214,2019-03-11 20:51:27-04:00,Video,The @brooklynnets bench is having FUN!,38,1,Monday,0,3,20,Evening,0.16666666666666666,['@brooklynnets'],Low,0,1,0,0,[],False,None,2019-03-11,2
,35324214,2019-03-10 23:13:54-04:00,Album,Swipe through to recap Sundays nine games!,43,0,Sunday,0,3,23,Evening,0.0,[],None,0,0,0,0,[],False,None,2019-03-10,4
,35298222,2019-03-10 20:27:59-04:00,Photo,@elfrid records his second triple-double of the season for the @pelicansnba with 15/10/10. #TripleDoubleAlert,109,2,Sunday,0,3,20,Evening,0.21428571428571427,"['@elfrid', '@pelicansnba']",Low,0,1,0,0,['#TripleDoubleAlert'],True,Low,2019-03-10,4
,35298222,2019-03-10 16:23:59-04:00,Video,@dwyanewade with the STEAL & SLAM for the @miamiheat!,53,2,Sunday,0,3,16,Afternoon,0.2222222222222222,"['@dwyanewade', '@miamiheat']",High,0,1,0,0,[],False,None,2019-03-10,4
,35298222,2019-03-10 00:44:45-05:00,Album,"Saturday wins for the @celtics, @bucks, @timberwolves, @sacramentokings, @brooklynnets & @trailblazers!",103,6,Sunday,0,3,0,Night,0.5454545454545454,"['@celtics', '@bucks', '@timberwolves', '@sacramentokings', '@brooklynnets', '@trailblazers']",Mid,0,1,0,0,[],False,None,2019-03-10,4
,35298222,2019-03-09 21:59:43-05:00,Photo,@traeyoung notches his first career triple-double for the @atlhawks with 23p/11a/10r! #TripleDoubleAlert,104,2,Saturday,0,3,21,Evening,0.25,"['@traeyoung', '@atlhawks']",High,0,1,0,0,['#TripleDoubleAlert'],True,Low,2019-03-09,3
,35276876,2019-03-09 12:37:08-05:00,Album,The NBA Standings ahead of todays action!,42,0,Saturday,0,3,12,Afternoon,0.0,[],None,0,0,0,0,[],False,None,2019-03-09,3
,35276876,2019-03-09 08:15:57-05:00,Album,"???? @okcthunder/@laclippers, thru the lens of @cassyathenaphoto!",65,3,Saturday,0,3,8,Morning,0.42857142857142855,"['@okcthunder', '@laclippers', '@cassyathenaphoto']",Mid,0,1,0,0,[],False,None,2019-03-09,3
,35254508,2019-03-08 17:36:39-05:00,Album,?? tonights @nbaonespn doubleheader ??,39,1,Friday,0,3,17,Afternoon,0.6,['@nbaonespn'],Mid,0,1,0,0,[],False,None,2019-03-08,1
,35254508,2019-03-07 23:07:17-05:00,Video,?? @russwest44 ??,17,1,Thursday,0,3,23,Evening,1.0,['@russwest44'],Mid,0,1,0,0,[],False,None,2019-03-07,3
,35254508,2019-03-07 23:05:38-05:00,Video,@giannis_an34 puts up 29p (12 in 4th) and 12r to lead the @bucks at home!,73,2,Thursday,0,3,23,Evening,0.13333333333333333,"['@giannis_an34', '@bucks']",High,0,1,0,0,[],False,None,2019-03-07,3
,35230365,2019-03-07 01:43:25-05:00,Album,20 teams in action... 10 winners Wednesday night!,49,0,Thursday,0,3,1,Night,0.0,[],None,0,0,0,0,[],False,None,2019-03-07,3
,35230365,2019-03-06 22:22:32-05:00,Album,LeBrons @nbakicks tonight at home! #NBAKicks,45,1,Wednesday,0,3,22,Evening,0.3333333333333333,['@nbakicks'],None,0,1,0,0,['#NBAKicks'],True,Low,2019-03-06,2
,35207961,2019-03-06 01:05:09-05:00,Video,@kyrieirving (19p/11a/5r) on the ball-movement in big @celtics road W!,70,2,Wednesday,0,3,1,Night,0.2,"['@kyrieirving', '@celtics']",High,0,1,0,0,[],False,None,2019-03-06,2
,35207961,2019-03-05 23:44:25-05:00,Video,@youngamechanger sets up @gordonhayward! (??: @nbaontnt),56,3,Tuesday,0,3,23,Evening,0.6666666666666666,"['@youngamechanger', '@gordonhayward', '@nbaontnt']",Mid,0,1,0,0,[],False,None,2019-03-05,3
,35207961,2019-03-05 23:31:07-05:00,Photo,??1??1?? x ??3??0??,19,0,Tuesday,0,3,23,Evening,0.6666666666666666,[],None,0,0,0,0,[],False,None,2019-03-05,3
,35207961,2019-03-05 20:56:45-05:00,Video,@zachlavine8 THROWS IT DOWN!,28,1,Tuesday,0,3,20,Evening,0.25,['@zachlavine8'],None,0,1,0,0,[],False,None,2019-03-05,3
,35182521,2019-03-04 22:48:37-05:00,Video,@antdavis23 skies in for the MONSTER OOP!,41,1,Monday,0,3,22,Evening,0.14285714285714285,['@antdavis23'],High,0,1,0,0,[],False,None,2019-03-04,3
,35160936,2019-03-04 15:45:46-05:00,Video,Will Barton or @thebledshow... who had your fave ASSIST of the Week? #StateFarmAssists,86,1,Monday,0,3,15,Afternoon,0.15384615384615385,['@thebledshow'],None,0,1,0,0,['#StateFarmAssists'],True,None,2019-03-04,3
,35160936,2019-03-04 11:33:07-05:00,Album,?? the NBA STAT LEADERS ahead of Week 21s NBA action!,54,0,Monday,0,3,11,Morning,0.09090909090909091,[],None,0,0,0,0,[],False,None,2019-03-04,3
,35141177,2019-03-03 17:53:40-05:00,Video,@jharden13 steps back for 42 points! #NBAonABC,46,1,Sunday,0,3,17,Afternoon,0.2857142857142857,['@jharden13'],High,0,1,0,0,['#NBAonABC'],True,High,2019-03-03,1
,35141177,2019-03-02 21:24:59-05:00,Photo,Congrats to @RajonRondo of the @Lakers for moving up to 20th on the all-time ASSISTS list!,90,2,Saturday,0,3,21,Evening,0.125,"['@RajonRondo', '@Lakers']",None,0,1,0,0,[],False,None,2019-03-02,2
,35117322,2019-03-02 00:13:54-05:00,Video,@1ngram4 gets the @staplescenterla UP! (??: ESPN),49,2,Saturday,0,3,0,Night,0.42857142857142855,"['@1ngram4', '@staplescenterla']",None,0,1,0,0,[],False,None,2019-03-02,2
,35117322,2019-03-01 23:16:21-05:00,Video,@1ngram4 spins & goes reverse for the SLAM! (??: ESPN),54,1,Friday,0,3,23,Evening,0.2,['@1ngram4'],None,0,1,0,0,[],False,None,2019-03-01,2
,35095519,2019-03-01 17:09:58-05:00,Video,@traeyoung of the @atlhawks named Eastern Conference Kia NBA Rookie of the Month for February! #KiaROTM,103,2,Friday,0,3,17,Afternoon,0.1875,"['@traeyoung', '@atlhawks']",High,0,1,0,0,['#KiaROTM'],True,None,2019-03-01,2
,35070691,2019-02-28 00:23:14-05:00,Video,@kingjames & @kuz THROW IT DOWN! (??: ESPN),43,2,Thursday,0,2,0,Night,0.375,"['@kingjames', '@kuz']",High,0,1,0,0,[],False,None,2019-02-28,1
,35049125,2019-02-27 01:36:17-05:00,Album,"The @raptors, @nyknicks & @nuggets are each victorious on Tuesday night!",72,3,Wednesday,0,2,1,Night,0.2727272727272727,"['@raptors', '@nyknicks', '@nuggets']",Mid,0,1,0,0,[],False,None,2019-02-27,1
,35049125,2019-02-26 23:02:28-05:00,Video,@ygtrece punches it home in transition!,39,1,Tuesday,0,2,23,Evening,0.16666666666666666,['@ygtrece'],High,0,1,0,0,[],False,None,2019-02-26,2
,35027474,2019-02-26 00:57:38-05:00,Photo,@lukadoncic notches his 4th career triple-double for the @dallasmavs with 28/10/10. #TripleDoubleAlert,102,2,Tuesday,0,2,0,Night,0.25,"['@lukadoncic', '@dallasmavs']",High,0,1,0,0,['#TripleDoubleAlert'],True,Low,2019-02-26,2
,35027474,2019-02-25 22:45:26-05:00,Photo,"Congrats to @swish41 of the @dallasmavs for becoming the 4th player in @NBAHistory to play in 1,500 games #ThisIsWhyWePlay",122,3,Monday,0,2,22,Evening,0.21052631578947367,"['@swish41', '@dallasmavs', '@NBAHistory']",Low,0,1,0,0,['#ThisIsWhyWePlay'],True,Mid,2019-02-25,3
,35027474,2019-02-25 21:31:54-05:00,Photo,@blakegriffin23 secures his second triple-double of the season for the @detroitpistons with 20/10/10! #TripleDoubleAlert,120,2,Monday,0,2,21,Evening,0.21428571428571427,"['@blakegriffin23', '@detroitpistons']",Low,0,1,0,0,['#TripleDoubleAlert'],True,Low,2019-02-25,3
,35003678,2019-02-25 18:30:33-05:00,Photo,"With the second longest streak (Wilt, 65 games), @jharden13 looks to continue his 30-point game streak (8:00pm/et NBA League Pass)!",131,1,Monday,0,2,18,Evening,0.05,['@jharden13'],High,0,1,0,0,[],False,None,2019-02-25,3
,34980018,2019-02-24 19:29:48-05:00,Video,The @nuggets move the ball! (??: @nbatv),40,2,Sunday,0,2,19,Evening,0.42857142857142855,"['@nuggets', '@nbatv']",Mid,0,1,0,0,[],False,None,2019-02-24,1
,34980018,2019-02-23 21:38:12-05:00,Photo,"Congrats to @cp3 of the @houstonrockets for becoming the 8th player in @nbahistory to surpass 9,000 career assists! #ThisIsWhyWePlay",132,3,Saturday,0,2,21,Evening,0.21052631578947367,"['@cp3', '@houstonrockets', '@nbahistory']",High,0,1,0,0,['#ThisIsWhyWePlay'],True,Mid,2019-02-23,1
,34952369,2019-02-22 20:45:21-05:00,Video,?? @traeyoung... need to watch that a few times!,48,1,Friday,0,2,20,Evening,0.2222222222222222,['@traeyoung'],High,0,1,0,0,[],False,None,2019-02-22,3
,34926181,2019-02-22 19:13:56-05:00,Video,@kyle_lowry7 from halfcourt pregame! (??: @espn),48,2,Friday,0,2,19,Evening,0.5,"['@kyle_lowry7', '@espn']",None,0,1,0,0,[],False,None,2019-02-22,3
,34926181,2019-02-22 15:38:44-05:00,Video,"Get pumped for tonights @okcthunder action (9:30pm/et ESPN), with @russwest44s clutch moments!",96,2,Friday,0,2,15,Afternoon,0.16666666666666666,"['@okcthunder', '@russwest44']",Mid,0,1,0,0,[],False,None,2019-02-22,3
,34926181,2019-02-21 23:01:09-05:00,Video,@stephencurry30 cuts baseline for the SLAM!,43,1,Thursday,0,2,23,Evening,0.16666666666666666,['@stephencurry30'],High,0,1,0,0,[],False,None,2019-02-21,1
,34797699,2019-02-17 21:11:00-05:00,Video,@ygtrece off the glass to @giannis_an34!,40,2,Sunday,0,2,21,Evening,0.3333333333333333,"['@ygtrece', '@giannis_an34']",High,0,1,0,0,[],False,None,2019-02-17,4
,34752917,2019-02-17 18:49:19-05:00,Photo,#TeamGiannis x #NBAAllStar,26,0,Sunday,0,2,18,Evening,0.6666666666666666,[],None,0,0,0,0,"['#TeamGiannis', '#NBAAllStar']",True,Mid,2019-02-17,4
,34752917,2019-02-17 18:18:07-05:00,Photo,#TeamLeBron x #NBAAllStar,25,0,Sunday,0,2,18,Evening,0.6666666666666666,[],None,0,0,0,0,"['#TeamLeBron', '#NBAAllStar']",True,Mid,2019-02-17,4
,34752917,2019-02-17 10:06:31-05:00,Video,The BEST MOMENTS from the 2019 #ATTSlamDunk at #NBAAllStar!,59,0,Sunday,0,2,10,Morning,0.2222222222222222,[],None,0,0,0,0,"['#ATTSlamDunk', '#NBAAllStar']",True,Mid,2019-02-17,4
,34752917,2019-02-16 22:11:35-05:00,Video,@milesbridges earns the first 50 of the #ATTSlamDunk!!,54,1,Saturday,0,2,22,Evening,0.25,['@milesbridges'],None,0,1,0,0,['#ATTSlamDunk'],True,None,2019-02-16,4
,34752917,2019-02-16 20:49:28-05:00,Video,From halfcourt for the #TacoBellSkills win!,43,0,Saturday,0,2,20,Evening,0.16666666666666666,[],None,0,0,0,0,['#TacoBellSkills'],True,None,2019-02-16,4
,34725271,2019-02-16 14:46:43-05:00,Album,????#NBAAllStar #StateFarmSaturday tips off at 8:00pm/et @nbaontnt! ????,72,1,Saturday,0,2,14,Afternoon,0.5,['@nbaontnt'],Mid,0,1,0,0,"['#NBAAllStar', '#StateFarmSaturday']",True,Mid,2019-02-16,4
,34725271,2019-02-16 11:20:04-05:00,Photo,What ya see... @iisuperwomanii @blakegriffin23??,48,2,Saturday,0,2,11,Morning,0.4,"['@iisuperwomanii', '@blakegriffin23']",None,0,1,0,0,[],False,None,2019-02-16,4
,34725271,2019-02-15 22:31:06-05:00,Video,@jcollins20_ again??#MTNDEWICERisingStars,41,1,Friday,0,2,22,Evening,1.0,['@jcollins20_'],None,0,1,0,0,['#MTNDEWICERisingStars'],True,None,2019-02-15,5
,34725271,2019-02-15 21:28:20-05:00,Photo,@traeyoung arrives in @expressmen style! #NBAGameChangers,57,2,Friday,0,2,21,Evening,0.5,"['@traeyoung', '@expressmen']",High,0,1,0,0,['#NBAGameChangers'],True,None,2019-02-15,5
,34725271,2019-02-15 21:11:45-05:00,Video,@jcollins20_ x @traeyoung... that @atlhawks connection pregame for #MTNDEWICERisingStars! (??: @nbaontnt),105,4,Friday,0,2,21,Evening,0.5454545454545454,"['@jcollins20_', '@traeyoung', '@atlhawks', '@nbaontnt']",High,0,1,0,0,['#MTNDEWICERisingStars'],True,None,2019-02-15,5
,34725271,2019-02-15 20:04:21-05:00,Video,"THE U.S. TEAM... ahead of #MTNDEWICERisingStars tip (9pm/et, @nbaontnt)! #NBAAllStar",84,1,Friday,0,2,20,Evening,0.3,['@nbaontnt'],Mid,0,1,0,0,"['#MTNDEWICERisingStars', '#NBAAllStar']",True,Mid,2019-02-15,5
,34706652,2019-02-15 18:39:11-05:00,Photo,?? the Nike #AIRMAX720 at the back-of-house @finishline Bodega at the #RufflesCelebGame! #SHOESSOFRESH,102,1,Friday,0,2,18,Evening,0.38461538461538464,['@finishline'],None,0,1,0,0,"['#AIRMAX720', '#RufflesCelebGame', '#SHOESSOFRESH']",True,None,2019-02-15,5
,34684589,2019-02-13 21:56:46-05:00,Video,"Welcome back, @isaiahthomas! #thatSLOWgrind",43,1,Wednesday,0,2,21,Evening,0.5,['@isaiahthomas'],None,0,1,0,0,['#thatSLOWgrind'],True,None,2019-02-13,1
,34662173,2019-02-12 22:06:54-05:00,Photo,@kingjames notches his 5th triple-double of the season for the @lakers with 28p/16a/11r.  #TripleDoubleAlert,108,2,Tuesday,0,2,22,Evening,0.2,"['@kingjames', '@lakers']",High,0,1,0,0,['#TripleDoubleAlert'],True,Low,2019-02-12,1
