Engagements,NBA_Follower_Count,Created,Type,Description,Len_Desc,Tagged_Count,DayOfWeek,playOffDate,month,hour,timeOfDay,propOfSpecialTexts,shoutouts,teamTagged,otherTagged,top3Tagged,bottom3Tagged,hashtags,hasHashtag,monthDateYear,postsInThatDay
675435,36756045,2019-05-14 18:17:01,Video,Who had your fave ASSIST from the Western Conference Semis? #StateFarmAssists,77,0,Tuesday,1,5,18,Evening,0.09090909090909091,[],0,0,0,0,[],False,2019-05-14,5
375610,36756045,2019-05-14 16:32:02,Photo,The Western Conference Finals between the @trailblazers & @warriors tips off TONIGHT... 9:00pm/et on ESPN!,106,2,Tuesday,1,5,16,Afternoon,0.13333333333333333,"['@trailblazers ', '@warriors ']",1,0,0,0,[],False,2019-05-14,5
410237,36756045,2019-05-14 13:30:57,Photo,Watch the 2019 #NBADraftLottery Presented by State Farm tonight on ESPN at 8:30pm/et.,85,0,Tuesday,1,5,13,Afternoon,0.07692307692307693,[],0,0,0,0,['#NBADraftLottery '],True,2019-05-14,5
426732,36756045,2019-05-14 01:18:34,Album,"For the first time in @nbahistory, brothers will meet in the Conference Finals as @stephencurry30 & the @warriors face @sdotcurry & the @trailblazers!",150,5,Tuesday,1,5,1,Night,0.21739130434782608,"['@stephencurry30 ', '@warriors ', '@sdotcurry ']",1,1,1,0,[],False,2019-05-14,5
602840,36716811,2019-05-13 23:01:12,Video,Kenny Wooten (@kenny) shows off his athleticism and gets up to 150.5 inches at the Max Jump! ?? #EliteCamp @oregonmbb (repost @nbagleague),138,3,Monday,1,5,23,Evening,0.18181818181818182,['@oregonmbb '],0,1,0,0,['#EliteCamp '],True,2019-05-13,11
384270,36716811,2019-05-13 16:58:02,Photo,Four remain in the 2019 #NBAPlayoffs!,37,0,Monday,1,5,16,Afternoon,0.16666666666666666,[],0,0,0,0,[],False,2019-05-13,11
297205,36716811,2019-05-13 13:31:40,Album,?? all the angles of Kawhi Leonards incredible #TissotBuzzerBeater for the @raptors win! #ThisIsYourTime,105,1,Monday,1,5,13,Afternoon,0.2857142857142857,['@raptors '],1,0,0,0,['#TissotBuzzerBeater '],True,2019-05-13,11
352101,36716811,2019-05-13 03:54:02,Photo,The @warriors @trailblazers @bucks & @raptors advance to the Conference Finals!,79,4,Monday,1,5,3,Night,0.36363636363636365,"['@warriors ', '@trailblazers ', '@bucks ', '@raptors ']",1,0,0,0,[],False,2019-05-13,11
789225,36716811,2019-05-13 02:02:48,Video,The friendly bounce up North! #TissotBuzzerBeater #ThisIsYourTime,65,0,Monday,1,5,2,Night,0.2857142857142857,[],0,0,0,0,['#TissotBuzzerBeater '],True,2019-05-13,11
365493,36716811,2019-05-13 01:51:49,Photo,The @raptors defeat the @sixers 92-90 in GAME 7 to advance to the Eastern Conference Finals!,92,2,Monday,1,5,1,Night,0.125,"['@raptors ', '@sixers ']",1,0,0,0,[],False,2019-05-13,11
719941,36716811,2019-05-13 01:39:27,Video,Kawhi gets the friendly bounce with the #TissotBuzzerBeater for the @raptors win to advance to the ECF! #ThisIsYourTime,119,1,Monday,1,5,1,Night,0.16666666666666666,['@raptors '],1,0,0,0,['#TissotBuzzerBeater '],True,2019-05-13,11
402171,36716811,2019-05-13 01:37:02,Photo,The @raptors advance to the Eastern Conference Finals!,54,1,Monday,1,5,1,Night,0.125,['@raptors '],1,0,0,0,[],False,2019-05-13,11
640251,36716811,2019-05-13 00:37:26,Video,@bensimmons spins to set up @joelembiid! (??: @nbaontnt),56,3,Monday,1,5,0,Night,0.5,['@bensimmons '],0,1,0,0,[],False,2019-05-13,11
668021,36716811,2019-05-13 00:33:01,Video,Poetry in Motion! #PhantomCam,29,0,Monday,1,5,0,Night,0.25,[],0,0,0,0,[],False,2019-05-13,11
769422,36686842,2019-05-13 00:09:36,Video,"Kawhi goes up on the right, finishes under the left!! (??: @nbaontnt)",69,1,Monday,1,5,0,Night,0.16666666666666666,[],0,0,0,0,[],False,2019-05-13,11
693385,36686842,2019-05-12 23:48:08,Video,Kawhi with the STEAL & SLAM for the @raptors on TNT! #NBAPlayoffs,65,1,Sunday,1,5,23,Evening,0.16666666666666666,['@raptors '],1,0,0,0,[],False,2019-05-12,15
646168,36686842,2019-05-12 23:25:41,Video,@3jmccollum puts up 37 to lead the @trailblazers in road GAME 7 victory to advance to the WCF!,94,2,Sunday,1,5,23,Evening,0.1111111111111111,"['@3jmccollum ', '@trailblazers ']",1,1,0,0,[],False,2019-05-12,15
365421,36686842,2019-05-12 23:06:29,Photo,The @trailblazers defeat the @nuggets 100-96 in GAME 7 to advance to the Western Conference Finals!,99,2,Sunday,1,5,23,Evening,0.125,"['@trailblazers ', '@nuggets ']",1,0,0,1,[],False,2019-05-12,15
654401,36686842,2019-05-12 22:39:52,Video,The best action down the stretch as the @trailblazers win GAME 7 on the road to advance to the WCF!,99,1,Sunday,1,5,22,Evening,0.05,['@trailblazers '],1,0,0,0,[],False,2019-05-12,15
654401,36686842,2019-05-12 22:37:41,Video,@damianlillard with a Mothers Day hug for mom following the GAME 7 WIN!,72,1,Sunday,1,5,22,Evening,0.07692307692307693,['@damianlillard '],0,1,0,0,[],False,2019-05-12,15
402092,36686842,2019-05-12 22:13:58,Photo,The @trailblazers advance to the Western Conference Finals! #NBAPlayoffs,72,1,Sunday,1,5,22,Evening,0.2222222222222222,['@trailblazers '],1,0,0,0,[],False,2019-05-12,15
633797,36686842,2019-05-12 22:02:23,Video,@3jmccollum hustles back for the CHASEDOWN! #NBAonABC,53,1,Sunday,1,5,22,Evening,0.2857142857142857,['@3jmccollum '],0,1,0,0,[],False,2019-05-12,15
591498,36686842,2019-05-12 21:36:19,Video,?? how the @sixers & @raptors got to GAME 7 (7:00pm/et @nbaontnt)!,66,3,Sunday,1,5,21,Evening,0.3333333333333333,"['@sixers ', '@raptors ']",1,0,0,0,[],False,2019-05-12,15
633797,36686842,2019-05-12 21:24:39,Video,"@thats_g_ gets it to fall, plus the foul! #NBAonABC",51,1,Sunday,1,5,21,Evening,0.2222222222222222,['@thats_g_ '],0,1,0,0,[],False,2019-05-12,15
578158,36686842,2019-05-12 20:28:13,Video,@jmglitxh27 hangs for the @nuggets finish in GAME 7! #NBAonABC,62,2,Sunday,1,5,20,Evening,0.3,"['@jmglitxh27 ', '@nuggets ']",1,1,0,1,[],False,2019-05-12,15
288127,36686842,2019-05-12 18:14:45,Photo,The @sixers & @raptors each look to advance to the Eastern Conference Finals with a GAME 7 WIN... 7:00pm/et @nbaontnt!,118,3,Sunday,1,5,18,Evening,0.15,"['@sixers ', '@raptors ']",1,0,0,0,[],False,2019-05-12,15
639194,36686842,2019-05-12 16:53:52,Video,?? how the @trailblazers & @nuggets got to GAME 7 (3:30pm/et #NBAonABC)!,72,2,Sunday,1,5,16,Afternoon,0.3333333333333333,"['@trailblazers ', '@nuggets ']",1,0,0,1,[],False,2019-05-12,15
333581,36686842,2019-05-12 15:40:34,Photo,The @trailblazers & @nuggets each look to advance to the Western Conference Finals with a GAME 7 WIN... 3:30pm/et #NBAonABC!,124,2,Sunday,1,5,15,Afternoon,0.15,"['@trailblazers ', '@nuggets ']",1,0,0,1,[],False,2019-05-12,15
793110,36686842,2019-05-12 14:33:06,Video,?? HAPPY MOTHERS DAY! ??,25,0,Sunday,1,5,14,Afternoon,0.4,[],0,0,0,0,[],False,2019-05-12,15
403891,36686842,2019-05-12 11:57:27,Photo,Its GAME 7 SUNDAY!,19,0,Sunday,1,5,11,Morning,0.0,[],0,0,0,0,[],False,2019-05-12,15
754705,36655209,2019-05-11 22:13:51,Video,"?? DAME: The Origin Story ??
...
??: BLAZERS/NUGGETS Game 7
?: 3:30pm/et Sunday
??: #NBAonABC",93,0,Saturday,1,5,22,Evening,0.3333333333333333,[],0,0,0,0,[],False,2019-05-11,11
413357,36655209,2019-05-11 16:04:50,Photo,Weve got two GAME 7s on Sunday with trips to the Conference Finals on the line!! #NBAPlayoffs,94,0,Saturday,1,5,16,Afternoon,0.058823529411764705,[],0,0,0,0,[],False,2019-05-11,11
516495,36655209,2019-05-11 05:32:14,Photo,The @warriors advance to the Western Conference Finals... with two Game 7s on deck Sunday!,90,1,Saturday,1,5,5,Night,0.06666666666666667,['@warriors '],1,0,0,0,[],False,2019-05-11,11
798306,36655209,2019-05-11 04:10:17,Video,@stephencurry30 puts up 23 in the 4th to lead the @warriors to victory! #NBAPlayoffs,84,2,Saturday,1,5,4,Night,0.21428571428571427,"['@stephencurry30 ', '@warriors ']",1,1,1,0,[],False,2019-05-11,11
469391,36655209,2019-05-11 04:06:49,Photo,The @warriors defeat the @houstonrockets 118-113 to advance to the Western Conference Finals!,93,2,Saturday,1,5,4,Night,0.15384615384615385,"['@warriors ', '@houstonrockets ']",1,0,0,0,[],False,2019-05-11,11
459356,36655209,2019-05-11 03:41:15,Photo,The @warriors advance to the Western Conference Finals! #NBAPlayoffs,68,1,Saturday,1,5,3,Night,0.2222222222222222,['@warriors '],1,0,0,0,[],False,2019-05-11,11
675214,36655209,2019-05-11 03:34:17,Video,@klaythompson with the late triple to extend the @warriors lead on ESPN! #NBAPlayoffs,85,2,Saturday,1,5,3,Night,0.23076923076923078,"['@klaythompson ', '@warriors ']",1,1,0,0,[],False,2019-05-11,11
648043,36655209,2019-05-11 02:51:00,Video,@jharden13 with the save & triple for the @houstonrockets on ESPN! #NBAPlayoffs,79,2,Saturday,1,5,2,Night,0.25,"['@jharden13 ', '@houstonrockets ']",1,1,0,0,[],False,2019-05-11,11
689788,36655209,2019-05-11 02:07:46,Video,@sdot1414 soars for the @warriors SLAM on ESPN!,47,2,Saturday,1,5,2,Night,0.25,"['@sdot1414 ', '@warriors ']",1,1,0,0,[],False,2019-05-11,11
647599,36655209,2019-05-11 02:06:39,Video,@cp3 gets to his spot in transition on ESPN! #NBAPlayoffs,57,1,Saturday,1,5,2,Night,0.2,['@cp3 '],0,1,0,0,[],False,2019-05-11,11
379390,36655209,2019-05-11 01:20:17,Album,Jay Z & @beyonce courtside for @warriors/@houstonrockets Game 6 on ESPN! #NBAPlayoffs #NBACelebRow,98,3,Saturday,1,5,1,Night,0.3076923076923077,"['@beyonce ', '@houstonrockets ']",1,1,0,0,['#NBAPlayoffs '],True,2019-05-11,11
610554,36632094,2019-05-10 22:49:01,Video,"The @houstonrockets move the ball to find @officialeg10 wide open on the wing! #NBABreakdown!
...
??: WARRIORS/ROCKETS Game 6
?: 9:00pm/et ??: ESPN",147,2,Friday,1,5,22,Evening,0.2,"['@houstonrockets ', '@officialeg10 ']",1,1,0,0,[],False,2019-05-10,15
346280,36632094,2019-05-10 15:45:57,Photo,Its WIN or Go Home for the @houstonrockets as the @warriors look to advance to the Western Conference Finals... 9:00pm/et @nbaonespn!,134,3,Friday,1,5,15,Afternoon,0.14285714285714285,"['@houstonrockets ', '@warriors ']",1,0,0,0,[],False,2019-05-10,15
365969,36632094,2019-05-10 06:12:15,Photo,The @sixers & @trailblazers each win at home to force GAME 7s on Sunday!,72,2,Friday,1,5,6,Morning,0.14285714285714285,"['@sixers ', '@trailblazers ']",1,0,0,0,[],False,2019-05-10,15
504415,36632094,2019-05-10 05:34:34,Video,"@damianlillard (32p), @3jmccollum (30p) & @hoodie5 (25p) combine for 87 to lead the @trailblazers in Game 6 victory! #NBAPlayoffs",129,4,Friday,1,5,5,Night,0.2631578947368421,"['@damianlillard ', '@3jmccollum ', '@hoodie5 ', '@trailblazers ']",1,1,0,0,[],False,2019-05-10,15
552958,36632094,2019-05-10 05:24:09,Video,@damianlillard & @3jmccollum head to the lockerroom with a @trailblazers Game 6 W to force a GAME 7 on Sunday! #NBAPlayoffs,123,3,Friday,1,5,5,Night,0.19047619047619047,"['@damianlillard ', '@3jmccollum ', '@trailblazers ']",1,1,0,0,[],False,2019-05-10,15
365969,36632094,2019-05-10 05:22:34,Photo,The @trailblazers force a GAME 7 with 119-108 victory over the @nuggets at home! #NBAPlayoffs,93,2,Friday,1,5,5,Night,0.2,"['@trailblazers ', '@nuggets ']",1,0,0,1,[],False,2019-05-10,15
678849,36632094,2019-05-10 05:00:45,Video,"Thats tough, @damianlillard!!",30,1,Friday,1,5,5,Night,0.3333333333333333,[],0,0,0,0,[],False,2019-05-10,15
606171,36632094,2019-05-10 04:42:43,Video,@hoodie5s up to a new #NBAPlayoffs career-high 22 for the @trailblazers on ESPN!,81,2,Friday,1,5,4,Night,0.23076923076923078,['@trailblazers '],1,0,0,0,['#NBAPlayoffs '],True,2019-05-10,15
808337,36632094,2019-05-10 04:23:50,Video,Logo Lillard pulls up! (??: ESPN),33,0,Friday,1,5,4,Night,0.16666666666666666,[],0,0,0,0,[],False,2019-05-10,15
647611,36632094,2019-05-10 03:38:41,Video,@damianlillard is finding his groove on ESPN! #NBAPlayoffs,58,1,Friday,1,5,3,Night,0.25,['@damianlillard '],0,1,0,0,[],False,2019-05-10,15
380131,36632094,2019-05-10 02:55:07,Photo,The @sixers force a GAME 7 with 112-101 victory over the @raptors at home! #NBAPlayoffs,87,2,Friday,1,5,2,Night,0.2,"['@sixers ', '@raptors ']",1,0,0,0,[],False,2019-05-10,15
603511,36632094,2019-05-10 02:05:04,Video,@joelembiids block sets up @bensimmons in transition!,54,2,Friday,1,5,2,Night,0.2857142857142857,['@bensimmons '],0,1,0,0,[],False,2019-05-10,15
661590,36632094,2019-05-10 01:18:42,Video,@jimmybutler follows up his miss on ESPN!,41,1,Friday,1,5,1,Night,0.14285714285714285,['@jimmybutler '],0,1,0,0,[],False,2019-05-10,15
725257,36632094,2019-05-10 00:52:50,Video,The KLAW elevates for the board on ESPN!,40,0,Friday,1,5,0,Night,0.0,[],0,0,0,0,[],False,2019-05-10,15
647611,36632094,2019-05-10 00:35:33,Video,@tobiasharris opens up scoring in Philadelphia on ESPN! #NBAPlayoffs,68,1,Friday,1,5,0,Night,0.2222222222222222,['@tobiasharris '],0,1,0,0,[],False,2019-05-10,15
556966,36608321,2019-05-09 20:07:50,Video,"?? Nikola Jokics Court Vision! #NBABreakdown
...
??: @nuggets x @trailblazers Game 6
?: 10:30pm/et
??: @nbaonespn",114,3,Thursday,1,5,20,Evening,0.46153846153846156,"['@nuggets ', '@trailblazers ']",1,0,0,1,[],False,2019-05-09,18
299679,36608321,2019-05-09 16:21:38,Photo,Its WIN or Go Home for the @sixers as the @raptors look to advance to the Eastern Conference Finals... 8:00pm/et @nbaonespn!,125,3,Thursday,1,5,16,Afternoon,0.14285714285714285,"['@sixers ', '@raptors ']",1,0,0,0,[],False,2019-05-09,18
627177,36608321,2019-05-09 14:34:07,Video,I knew that people would doubt me. - @damianlillard is #HeretoCreate,70,1,Thursday,1,5,14,Afternoon,0.18181818181818182,['@damianlillard '],0,1,0,0,[],False,2019-05-09,18
453378,36608321,2019-05-09 08:30:10,Photo,The @Bucks advance to the Eastern Conference Finals (4-1) and @warriors take 3-2 series lead in Wednesdays #NBAPlayoffs action!,128,2,Thursday,1,5,8,Morning,0.15789473684210525,"['@Bucks ', '@warriors ']",1,1,0,0,['#NBAPlayoffs '],True,2019-05-09,18
608922,36608321,2019-05-09 05:33:50,Video,@klaythompson finishes with the left for the clutch @warriors bucket! #PhantomCam,81,2,Thursday,1,5,5,Night,0.2727272727272727,"['@klaythompson ', '@warriors ']",1,1,0,0,[],False,2019-05-09,18
759530,36608321,2019-05-09 05:29:16,Video,@warriors come up clutch down the stretch to take a 3-2 series lead! #NBAPlayoffs,81,1,Thursday,1,5,5,Night,0.14285714285714285,['@warriors '],1,0,0,0,[],False,2019-05-09,18
498876,36608321,2019-05-09 05:22:06,Photo,The @warriors take a 3-2 series lead with 104-99 home win! #NBAPlayoffs,71,1,Thursday,1,5,5,Night,0.16666666666666666,['@warriors '],1,0,0,0,[],False,2019-05-09,18
672657,36608321,2019-05-09 04:54:46,Video,@officialeg10 between the eyes! (??: @nbaontnt),47,2,Thursday,1,5,4,Night,0.5,['@officialeg10 '],0,1,0,0,[],False,2019-05-09,18
673117,36608321,2019-05-09 04:15:50,Video,@jharden13 dumps it off to @pjtucker for the SLAM! (??: @nbaontnt),66,3,Thursday,1,5,4,Night,0.36363636363636365,"['@jharden13 ', '@pjtucker ']",0,1,0,0,[],False,2019-05-09,18
615205,36608321,2019-05-09 04:02:44,Video,"@stephencurry30 finishes, through the lens of our slo-mo #PhantomCam! #NBAPlayoffs",82,1,Thursday,1,5,4,Night,0.3,['@stephencurry30 '],0,1,1,0,[],False,2019-05-09,18
635749,36608321,2019-05-09 03:36:49,Video,@easymoneysniper hits ahead to @stephencurry30 on TNT! #NBAPlayoffs,67,2,Thursday,1,5,3,Night,0.375,"['@easymoneysniper ', '@stephencurry30 ']",0,1,1,0,[],False,2019-05-09,18
647623,36608321,2019-05-09 02:49:09,Video,@andre ELEVATES early in Game 5 on TNT! #NBAPlayoffs,52,1,Thursday,1,5,2,Night,0.2222222222222222,['@andre '],0,1,0,0,[],False,2019-05-09,18
661602,36608321,2019-05-09 02:38:44,Video,"Game 5 in Oakland, @nbaontnt NEXT!",34,1,Thursday,1,5,2,Night,0.16666666666666666,['@nbaontnt '],0,1,0,0,[],False,2019-05-09,18
385369,36608321,2019-05-09 02:30:21,Photo,The @bucks advance to the Eastern Conference Finals! #NBAPlayoffs,65,1,Thursday,1,5,2,Night,0.2222222222222222,['@bucks '],1,0,0,0,[],False,2019-05-09,18
771154,36608321,2019-05-09 02:20:04,Video,Brogdon UP TOP to Hill! #NBAPlayoffs (??: TNT),46,0,Thursday,1,5,2,Night,0.25,[],0,0,0,0,['#NBAPlayoffs '],True,2019-05-09,18
788535,36608321,2019-05-09 01:17:42,Video,@giannis_an34 & @kyrieirving show out before the half on TNT! #NBAPlayoffs,74,2,Thursday,1,5,1,Night,0.2727272727272727,"['@giannis_an34 ', '@kyrieirving ']",0,1,1,0,[],False,2019-05-09,18
590770,36608321,2019-05-09 00:25:23,Video,@giannis_an34 protects the paint for the @bucks on TNT! #NBAPlayoffs,68,2,Thursday,1,5,0,Night,0.3,"['@giannis_an34 ', '@bucks ']",1,1,0,0,[],False,2019-05-09,18
341420,36590040,2019-05-09 00:06:04,Photo,"For the first time in @nbahistory, two opposing players are each averaging 35+ PPG in #NBAPlayoffs series!
??: @houstonrockets x @warriors Game 5 ?: 10:30pm/et ??: @nbaontnt",173,4,Thursday,1,5,0,Night,0.2692307692307692,"['@houstonrockets ', '@warriors ']",1,0,0,0,['#NBAPlayoffs '],True,2019-05-09,18
576028,36590040,2019-05-08 22:43:45,Video,"?? @money23green micd up! ??
...
??: @houstonrockets x @warriors Game 5
?: 10:30pm/et ??: @nbaontnt",100,4,Wednesday,1,5,22,Evening,0.5384615384615384,"['@money23green ', '@houstonrockets ', '@warriors ']",1,1,0,0,[],False,2019-05-08,12
471569,36590040,2019-05-08 21:01:58,Video,"In @BudweiserUSA #LegendaryMoments history, we showcase Gerald Hendersons clutch steal for the @celtics in Game 2 of the 1984 #NBAFinals! Who do you have tonight... @celtics or @bucks?",185,4,Wednesday,1,5,21,Evening,0.21428571428571427,"['@BudweiserUSA ', '@celtics ', '@celtics ']",1,1,0,0,['#LegendaryMoments '],True,2019-05-08,12
322058,36590040,2019-05-08 16:34:49,Photo,The @houstonrockets & @warriors each look to take 3-2 series lead with a win... 10:30pm/et @nbaontnt!,101,3,Wednesday,1,5,16,Afternoon,0.1875,"['@houstonrockets ', '@warriors ']",1,0,0,0,[],False,2019-05-08,12
360753,36590040,2019-05-08 14:55:12,Photo,Its WIN or Go Home for the @celtics as the @bucks look to advance to the Eastern Conference Finals... 8:00pm/et @nbaontnt!,123,3,Wednesday,1,5,14,Afternoon,0.14285714285714285,"['@celtics ', '@bucks ']",1,0,0,0,[],False,2019-05-08,12
358126,36590040,2019-05-08 06:52:33,Photo,The @raptors & @nuggets each win at home for 3-2 series leads! #NBAPlayoffs,75,2,Wednesday,1,5,6,Morning,0.23076923076923078,"['@raptors ', '@nuggets ']",1,0,0,1,[],False,2019-05-08,12
606193,36590040,2019-05-08 06:01:32,Video,Nikola Jokic (25p/19r) & @paulmillsap4 (24p/8r) power the @nuggets Game 5 victory for 3-2 lead! #NBAPlayoffs,108,2,Wednesday,1,5,6,Morning,0.1875,"['@paulmillsap4 ', '@nuggets ']",1,1,0,1,[],False,2019-05-08,12
358126,36590040,2019-05-08 05:22:59,Photo,The @nuggets take 3-2 series lead over @trailblazers with 124-98 at home! #NBAPlayoffs,86,2,Wednesday,1,5,5,Night,0.23076923076923078,"['@nuggets ', '@trailblazers ']",1,0,0,1,[],False,2019-05-08,12
641715,36590040,2019-05-08 03:43:42,Video,"@jmglitxh27 under the rim, three times! #NBAPlayoffs (??: @nbaontnt)",68,2,Wednesday,1,5,3,Night,0.4444444444444444,['@jmglitxh27 '],0,1,0,0,['#NBAPlayoffs '],True,2019-05-08,12
725284,36590040,2019-05-08 02:00:14,Video,Kawhi wont be denied!!,23,0,Wednesday,1,5,2,Night,0.0,[],0,0,0,0,[],False,2019-05-08,12
709959,36590040,2019-05-08 01:26:34,Video,KAWHI RISES UP on TNT! #NBAPlayoffs,35,0,Wednesday,1,5,1,Night,0.16666666666666666,[],0,0,0,0,[],False,2019-05-08,12
655567,36590040,2019-05-08 00:51:28,Video,@sergeibaka off the dribble ?? (??: @nbaontnt),46,2,Wednesday,1,5,0,Night,0.5714285714285714,['@sergeibaka '],0,1,0,0,[],False,2019-05-08,12
661614,36590040,2019-05-08 00:50:34,Video,The @raptors turn defense into the Kawhi SLAM!,46,1,Wednesday,1,5,0,Night,0.125,['@raptors '],1,0,0,0,[],False,2019-05-08,12
463487,36564548,2019-05-07 22:25:50,Video,"@joelembiid & @sergeibaka protect the paint! #NBABreakdown ??: @sixers/@raptors G5
?: 8:00pm/et ??: @nbaontnt",109,5,Tuesday,1,5,22,Evening,0.5384615384615384,"['@joelembiid ', '@sergeibaka ', '@raptors ']",1,1,0,0,['#NBABreakdown '],True,2019-05-07,15
539003,36564548,2019-05-07 18:09:18,Video,"In @BudweiserUSA #LegendaryMoments history, we showcase @kennysmiths 7-three performance in Game 1 of the 1995 #NBAFinals! Who do you have in Game 5 Wednesday...@houstonrockets or @warriors?",191,4,Tuesday,1,5,18,Evening,0.19230769230769232,"['@BudweiserUSA ', '@houstonrockets ']",1,1,0,0,['#LegendaryMoments '],True,2019-05-07,15
353893,36564548,2019-05-07 16:35:18,Album,Two pivotal Game 5s in tonights @nbaontnt #NBAPlayoffs action!,63,1,Tuesday,1,5,16,Afternoon,0.2222222222222222,['@nbaontnt '],0,1,0,0,['#NBAPlayoffs '],True,2019-05-07,15
